State,Search Query,Business Name,Address,Phone,Website,Rating,Reviews,Place URL
Texas,"retail shop in Texas, USA",The Shops at Highland Village,"1701 Shoal Creek, Highland Village, TX 75077, United States",+19723177500,https://www.theshopsathighlandvillage.com/?utm_source=google-business-profile&utm_medium=organic&utm_campaign=business-listing&utm_id=3407,4.6,,https://www.google.com/maps/place/The+Shops+at+Highland+Village/data=!4m7!3m6!1s0x864c32b12e6ef46b:0xb99f918b84fb3b98!8m2!3d33.073452!4d-97.0857624!16s%2Fg%2F1tnct96s!19sChIJa_RuLrEyTIYRmDv7hIuRn7k
Texas,"retail shop in Texas, USA",The Shops at La Cantera,"15900 La Cantera Pkwy Suite 6698, San Antonio, TX 78256, United States",+12105826255,https://www.theshopsatlacantera.com/en.html,4.6,,https://www.google.com/maps/place/The+Shops+at+La+Cantera/data=!4m7!3m6!1s0x865c6687722d14e1:0x98e217286378953c!8m2!3d29.5922066!4d-98.6153483!16s%2Fm%2F026sh29!19sChIJ4RQtcodmXIYRPJV4YygX4pg
Texas,"retail shop in Texas, USA",Galleria Dallas,"13350 Dallas Pkwy, Dallas, TX 75240, United States",+19727027164,https://galleriadallas.com/,4.5,,https://www.google.com/maps/place/Galleria+Dallas/data=!4m7!3m6!1s0x864c20dcb0bcf863:0x2eb98ff97e63dedc!8m2!3d32.929809!4d-96.8198806!16zL20vMDc3Y180!19sChIJY_i8sNwgTIYR3N5jfvmPuS4
Texas,"retail shop in Texas, USA",Mockingbird Station® Shopping Center,"5307 E Mockingbird Ln, Dallas, TX 75206, United States",+14696761930,http://www.mockingbirdstation.com/,4.4,,https://www.google.com/maps/place/Mockingbird+Station%C2%AE+Shopping+Center/data=!4m7!3m6!1s0x864e9f6cd7af127b:0xe4eb98cac0b1d07b!8m2!3d32.8377771!4d-96.7761238!16s%2Fg%2F11b77831t2!19sChIJexKv12yfToYRe9CxwMqY6-Q
Texas,"retail shop in Texas, USA",The Galleria,"5085 Westheimer Rd, Houston, TX 77056, United States",+17136220663,https://www.simon.com/mall/the-galleria,4.5,,https://www.google.com/maps/place/The+Galleria/data=!4m7!3m6!1s0x8640c16eeef3bdd1:0x7e03fa20d63c5caf!8m2!3d29.7391955!4d-95.4634342!16zL20vMDF2OWJm!19sChIJ0b3z7m7BQIYRr1w81iD6A34
Texas,"retail shop in Texas, USA",Rio Grande Valley Premium Outlets,"5001 E Expressway 83, Mercedes, TX 78570, United States",+19565653900,https://www.premiumoutlets.com/outlet/rio-grande-valley,4.6,,https://www.google.com/maps/place/Rio+Grande+Valley+Premium+Outlets/data=!4m7!3m6!1s0x866578dbf4a7688b:0x9e989f6f720c5153!8m2!3d26.162872!4d-97.887797!16s%2Fm%2F0pdnk0t!19sChIJi2in9Nt4ZYYRU1EMcm-fmJ4
Texas,"retail shop in Texas, USA",NorthPark Center,"8687 N Central Expy, Dallas, TX 75225, United States",+12143637441,http://www.northparkcenter.com/,4.6,,https://www.google.com/maps/place/NorthPark+Center/data=!4m7!3m6!1s0x864e9f958a69f2e1:0x95fc10ba98f7aad4!8m2!3d32.868639!4d-96.7739298!16zL20vMDc3eDd2!19sChIJ4fJpipWfToYR1Kr3mLoQ_JU
Texas,"retail shop in Texas, USA",Grapevine Mills,"3000 Grapevine Mills Pkwy, Grapevine, TX 76051, United States",+19727244900,https://www.simon.com/mall/grapevine-mills,4.5,,https://www.google.com/maps/place/Grapevine+Mills/data=!4m7!3m6!1s0x864c2b86ed318c15:0xd346a19885f6271c!8m2!3d32.965993!4d-97.0427604!16s%2Fm%2F025x1nk!19sChIJFYwx7YYrTIYRHCf2hZihRtM
Texas,"retail shop in Texas, USA",The Domain,"11410 Century Oaks Terrace, Austin, TX 78758, United States",+15127954230,https://www.simon.com/mall/the-domain,4.6,,https://www.google.com/maps/place/The+Domain/data=!4m7!3m6!1s0x8644cc71ec3d3b05:0x77c4a76c643f0420!8m2!3d30.4020649!4d-97.7258829!16s%2Fm%2F026cgrd!19sChIJBTs97HHMRIYRIAQ_ZGynxHc
Texas,"retail shop in Texas, USA",Highland Park Village,"47 Highland Park Village, Dallas, TX 75205, United States",+12144439898,https://hpvillage.com/?utm_source=local&utm_medium=organic&utm_campaign=GBP,4.6,,https://www.google.com/maps/place/Highland+Park+Village/data=!4m7!3m6!1s0x864e9eee47667c47:0x941be0e745a39d50!8m2!3d32.8356649!4d-96.8056735!16zL20vMGd3eGZ5!19sChIJR3xmR-6eToYRUJ2jRefgG5Q
Texas,"retail shop in Texas, USA",Magnolia Market,"601 Webster Ave, Waco, TX 76706, United States",+12542350603,https://magnolia.com/visit/shop/magnolia-market/,4.4,,https://www.google.com/maps/place/Magnolia+Market/data=!4m7!3m6!1s0x864f8237195fa259:0xe86986e43f0ea285!8m2!3d31.5525509!4d-97.1294427!16s%2Fg%2F11hbkk09z4!19sChIJWaJfGTeCT4YRhaIOP-SGaeg
Texas,"retail shop in Texas, USA",The Shops at The Colony,"5000 Main St #314, The Colony, TX 75056, United States",,,5.0,,https://www.google.com/maps/place/The+Shops+at+The+Colony/data=!4m7!3m6!1s0x864c3b3ebc4fb4e1:0x6aff4e074eb4c058!8m2!3d33.0826988!4d-96.8924006!16s%2Fg%2F11tmj7_1x6!19sChIJ4bRPvD47TIYRWMC0TgdO_2o
