State,Search Query,Business Name,Address,Phone,Website,Rating,Reviews,Place URL
Kentucky,"retail shop in Kentucky, USA",Kentucky for Kentucky,"1315 Winchester Rd #341, Lexington, KY 40505, United States",+18593036359,http://kyforky.com/,4.6,,https://www.google.com/maps/place/Kentucky+for+Kentucky/data=!4m7!3m6!1s0x884244fe1463dd53:0xddad38fc11ebb070!8m2!3d38.0443462!4d-84.4570459!16s%2Fg%2F11btrrzpxx!19sChIJU91jFP5EQogRcLDrEfw4rd0
Kentucky,"retail shop in Kentucky, USA",The Kentucky Shop,"1099 W High St, Lexington, KY 40508, United States",,http://thekyshop.com/,4.8,,https://www.google.com/maps/place/The+Kentucky+Shop/data=!4m7!3m6!1s0x884244c30b8264cb:0x3fd91dd62c5a5487!8m2!3d38.0504002!4d-84.5157878!16s%2Fg%2F11c538h_8j!19sChIJy2SCC8NEQogRh1RaLNYd2T8
Kentucky,"retail shop in Kentucky, USA",Paddock Shops,"4055 Summit Plaza Dr, Louisville, KY 40241, United States",+15024253441,http://paddockshops.com/,4.5,,https://www.google.com/maps/place/Paddock+Shops/data=!4m7!3m6!1s0x407630f165d8f68f:0x6ffefb85648d3760!8m2!3d38.30766!4d-85.5772066!16s%2Fm%2F03qhrg2!19sChIJj_bYZfEwdkARYDeNZIX7_m8
Kentucky,"retail shop in Kentucky, USA",The Outlet Shoppes of the Bluegrass,"1155 Buck Creek Rd, Simpsonville, KY 40067, United States",+15027225558,http://www.theoutletshoppesofthebluegrass.com/,4.5,,https://www.google.com/maps/place/The+Outlet+Shoppes+of+the+Bluegrass/data=!4m7!3m6!1s0x8869be0b0e44c5f1:0x919e085b62038ccf!8m2!3d38.2062338!4d-85.3520379!16s%2Fm%2F01111x8c!19sChIJ8cVEDgu-aYgRz4wDYlsInpE
Kentucky,"retail shop in Kentucky, USA",The Market Ky,"1004 Mammoth Cave Rd, Cave City, KY 42127, United States",+12707738659,http://www.themarketky.com/,4.5,,https://www.google.com/maps/place/The+Market+Ky/data=!4m7!3m6!1s0x8866191cc92dbac3:0xbba225c10b0c0e61!8m2!3d37.1350399!4d-85.9961292!16s%2Fg%2F11rr4t3l7g!19sChIJw7otyRwZZogRYQ4MC8Elors
Kentucky,"retail shop in Kentucky, USA",Lexington Green,"161 Lexington Green Cir, Lexington, KY 40503, United States",+18592451513,http://www.shoplexgreen.com/,4.5,,https://www.google.com/maps/place/Lexington+Green/data=!4m7!3m6!1s0x88425c9e7ea1fe7d:0xa36e30d27cdd069e!8m2!3d37.9944444!4d-84.5244444!16s%2Fm%2F0h3wfgy!19sChIJff6hfp5cQogRngbdfNIwbqM
Kentucky,"retail shop in Kentucky, USA",Richmond Centre,"2139 Lantern Ridge Dr, Richmond, KY 40475, United States",+17049722690,https://amzn.to/4g0geER,4.4,,https://www.google.com/maps/place/Richmond+Centre/data=!4m7!3m6!1s0x8842fc3f6aac5989:0x7844600a4e9f834!8m2!3d37.7379226!4d-84.3277405!16s%2Fg%2F1tc_ltzy!19sChIJiVmsaj_8QogRNPjppABGhAc
Kentucky,"retail shop in Kentucky, USA",Fritz Farm,"120 Summit At Fritz Farm #155, Lexington, KY 40517, United States",+18593099682,https://www.fritzfarmlex.com/,4.4,,https://www.google.com/maps/place/Fritz+Farm/data=!4m7!3m6!1s0x88425c7e6cbccb6d:0xd479543cd893e0c6!8m2!3d37.9771706!4d-84.5260161!16s%2Fg%2F11c0x8mq4q!19sChIJbcu8bH5cQogRxuCT2DxUedQ
Kentucky,"retail shop in Kentucky, USA",University Shopping Center,"670 University Shopping Ctr, Richmond, KY 40475, United States",,,4.2,,https://www.google.com/maps/place/University+Shopping+Center/data=!4m7!3m6!1s0x8842fddcf6054c89:0x4204449326ad54f0!8m2!3d37.7350597!4d-84.3079979!16s%2Fg%2F1tpllf1t!19sChIJiUwF9tz9QogR8FStJpNEBEI
Kentucky,"retail shop in Kentucky, USA",East Lexington Peddlers Mall,"1205 E New Circle Rd, Lexington, KY 40505, United States",+18592460028,https://www.buypeddlersmall.com/,4.2,,https://www.google.com/maps/place/East+Lexington+Peddlers+Mall/data=!4m7!3m6!1s0x884245441275557f:0xd4179cf7e0f64658!8m2!3d38.0319539!4d-84.4524211!16s%2Fg%2F1vs5xdl9!19sChIJf1V1EkRFQogRWEb24PecF9Q
