State,Search Query,Business Name,Address,Phone,Website,Rating,Reviews,Place URL
West Virginia,"retail shop in West Virginia, USA",The Shops at Kanawha,"5707 MacCorkle Ave SE Ste 400, Charleston, WV 25304, United States",,https://amzn.to/4s6WNPW,4.1,,https://www.google.com/maps/place/The+Shops+at+Kanawha/data=!4m7!3m6!1s0x884f2b0663bee999:0xabce0ba077ff3a0c!8m2!3d38.3108304!4d-81.5696396!16s%2Fg%2F1tdqc83_!19sChIJmem-YwYrT4gRDDr_d6ALzqs
West Virginia,"retail shop in West Virginia, USA",Southridge Shopping Center,"312 Southridge Blvd, South Charleston, WV 25309, United States",,https://amzn.to/4sAQGmN,4.3,,https://www.google.com/maps/place/Southridge+Shopping+Center/data=!4m7!3m6!1s0x884f32f569728daf:0xdad0cc9473d29dd5!8m2!3d38.3191596!4d-81.7158629!16s%2Fg%2F1vn196mf!19sChIJr41yafUyT4gR1Z3Sc5TM0No
West Virginia,"retail shop in West Virginia, USA",University Town Centre,"University Town Centre Dr, Morgantown, WV 26501, United States",,,4.5,,https://www.google.com/maps/place/University+Town+Centre/data=!4m7!3m6!1s0x88357bd4a806aa79:0x82801a100ef462d!8m2!3d39.6506043!4d-80.0020198!16s%2Fg%2F11gl361g4p!19sChIJeaoGqNR7NYgRLUbvAKEBKAg
West Virginia,"retail shop in West Virginia, USA",The Fiesta Tableware Retail Outlet,"800 Fiesta Dr, Newell, WV 26050, United States",+13043871300,https://fiestafactorydirect.com/,4.8,,https://www.google.com/maps/place/The+Fiesta+Tableware+Retail+Outlet/data=!4m7!3m6!1s0x883417698124e13b:0xabcb3775ee326af6!8m2!3d40.6189941!4d-80.6121205!16s%2Fg%2F11gnpkv1hm!19sChIJO-EkgWkXNIgR9moy7nU3y6s
West Virginia,"retail shop in West Virginia, USA",Suncrest Towne Centre,"1298 Suncrest Towne Centre Drive, Morgantown, WV 26505, United States",+13045992323,https://suncresttownecentrewv.com/,4.4,,https://www.google.com/maps/place/Suncrest+Towne+Centre/data=!4m7!3m6!1s0x88357b3de4f03259:0x9b7b6580efb364d1!8m2!3d39.6524978!4d-79.9433707!16s%2Fg%2F1tdfjbgs!19sChIJWTLw5D17NYgR0WSz74Ble5s
West Virginia,"retail shop in West Virginia, USA",Lost River Trading Post,"295 E Main St, Wardensville, WV 26851, United States",+13048743300,http://www.lostrivertradingpost.com/,4.8,,https://www.google.com/maps/place/Lost+River+Trading+Post/data=!4m7!3m6!1s0x89b5a1c310d19455:0x326156e068d1ea37!8m2!3d39.0793116!4d-78.5924824!16s%2Fg%2F11cmh7qd2y!19sChIJVZTREMOhtYkRN-rRaOBWYTI
West Virginia,"retail shop in West Virginia, USA",Red Oak Shopping Center,"8442 Seneca Trail S, Ronceverte, WV 24970, United States",,http://red-oak-shopping.edan.io/,4.2,,https://www.google.com/maps/place/Red+Oak+Shopping+Center/data=!4m7!3m6!1s0x884c381b448a0597:0x54ec3dcd24afd342!8m2!3d37.7680206!4d-80.4668502!16s%2Fg%2F1tflyl4q!19sChIJlwWKRBs4TIgRQtOvJM097FQ
West Virginia,"retail shop in West Virginia, USA",Grand Central Mall,"100 Grand Central Mall, Vienna, WV 26105, United States",+13044854464,https://grandcentralmall.com/,4.2,,https://www.google.com/maps/place/Grand+Central+Mall/data=!4m7!3m6!1s0x88484b03a553a24d:0x936eeb5f02f60b3e!8m2!3d39.3006681!4d-81.5525873!16s%2Fm%2F026nw0b!19sChIJTaJTpQNLSIgRPgv2Al_rbpM
West Virginia,"retail shop in West Virginia, USA",Meadowbrook Mall,"2399 Meadowbrook Rd, Bridgeport, WV 26330, United States",+13048425441,https://www.meadowbrookmall.com/,4.3,,https://www.google.com/maps/place/Meadowbrook+Mall/data=!4m7!3m6!1s0x884a6f4871659985:0xccf2789727b683aa!8m2!3d39.3129082!4d-80.272316!16s%2Fm%2F0h3smq0!19sChIJhZllcUhvSogRqoO2J5d48sw
West Virginia,"retail shop in West Virginia, USA",Lost Appalachia Trading Co.,"171 N Court St, Fayetteville, WV 25840, United States",+13042070750,http://www.lostappalachia.com/,4.9,,https://www.google.com/maps/place/Lost+Appalachia+Trading+Co./data=!4m7!3m6!1s0x884ebfe0c2b562e3:0xa168991ba9f7d81b!8m2!3d38.0530781!4d-81.1045012!16s%2Fg%2F11qsnyh6by!19sChIJ42K1wuC_TogRG9j3qRuZaKE
