State,Search Query,Business Name,Address,Phone,Website,Rating,Reviews,Place URL
Delaware,"retail shop in Delaware, USA",Outlets Delaware,"3500 Midway Outlet Dr, Rehoboth Beach, DE 19971, United States",,https://www.tangeroutlet.com/rehoboth,4.5,,https://www.google.com/maps/place/Outlets+Delaware/data=!4m7!3m6!1s0x89b8b7a405dbfa4f:0x42dbd647918f1a7f!8m2!3d38.7336613!4d-75.1403871!16s%2Fg%2F11hz8nhlfh!19sChIJT_rbBaS3uIkRfxqPkUfW20I
Delaware,"retail shop in Delaware, USA",Penny Lane Mall,"42 Rehoboth Ave, Rehoboth Beach, DE 19971, United States",+13022275227,,4.6,,https://www.google.com/maps/place/Penny+Lane+Mall/data=!4m7!3m6!1s0x89b8b66ebeed210d:0x751ed3426eaca6d4!8m2!3d38.716229!4d-75.0774569!16s%2Fg%2F11c0rvl96c!19sChIJDSHtvm62uIkR1KasbkLTHnU
Delaware,"retail shop in Delaware, USA",Christiana Mall,"132 Christiana Mall, Newark, DE 19702, United States",+13027319816,https://www.christianamall.com/en.html,4.5,,https://www.google.com/maps/place/Christiana+Mall/data=!4m7!3m6!1s0x89c7013dfd671915:0x785b04879852dede!8m2!3d39.6782567!4d-75.6518539!16s%2Fm%2F02py45f!19sChIJFRln_T0Bx4kR3t5SmIcEW3g
Delaware,"retail shop in Delaware, USA",Independence Mall,"1601 Concord Pike 202), Suite 22, Wilmington, DE 19803, United States",,https://independencemallde.com/,4.3,,https://www.google.com/maps/place/Independence+Mall/data=!4m7!3m6!1s0x89c6fcc4113df611:0x74b8d39f086e36ce!8m2!3d39.7807326!4d-75.5442966!16s%2Fg%2F1tjprg8m!19sChIJEfY9EcT8xokRzjZuCJ_TuHQ
Delaware,"retail shop in Delaware, USA",Tanger Rehoboth Beach - Bayside,"36698 Bayside Outlet Dr, Rehoboth Beach, DE 19971, United States",+13022269223,https://www.tanger.com/rehoboth,4.6,,https://www.google.com/maps/place/Tanger+Rehoboth+Beach+-+Bayside/data=!4m7!3m6!1s0x89b8b7698dd21ba1:0xc8d0df007915106f!8m2!3d38.7145457!4d-75.1099374!16s%2Fg%2F11f7bcmxjy!19sChIJoRvSjWm3uIkRbxAVeQDf0Mg
Delaware,"retail shop in Delaware, USA",Tanger Rehoboth Beach - Seaside,"36470 Seaside Outlet Dr, Rehoboth Beach, DE 19971, United States",+13022269223,https://www.tanger.com/rehoboth,4.4,,https://www.google.com/maps/place/Tanger+Rehoboth+Beach+-+Seaside/data=!4m7!3m6!1s0x89b8b79c8b49c6a5:0xc43829cd0e90afbb!8m2!3d38.7191824!4d-75.1147213!16s%2Fg%2F1td0nx_l!19sChIJpcZJi5y3uIkRu6-QDs0pOMQ
Delaware,"retail shop in Delaware, USA",Concord Mall,"4737 Concord Pike, Wilmington, DE 19803, United States",+13024789271,http://www.concordmall.com/,4.1,,https://www.google.com/maps/place/Concord+Mall/data=!4m7!3m6!1s0x89c6fb43e7f3a1af:0x38febad0c2f26fea!8m2!3d39.8228842!4d-75.544056!16s%2Fm%2F02wvsvb!19sChIJr6Hz50P7xokR6m_ywtC6_jg
Delaware,"retail shop in Delaware, USA",Seaside Country Store,"1208 Coastal Hwy, Fenwick Island, DE 19944, United States",+13025396110,http://www.seasidecountrystore.com/,4.6,,https://www.google.com/maps/place/Seaside+Country+Store/data=!4m7!3m6!1s0x89b8d3dd09d930bd:0x84c605368c113d0d!8m2!3d38.462206!4d-75.052414!16s%2Fg%2F1w97w8d_!19sChIJvTDZCd3TuIkRDT0RjDYFxoQ
Delaware,"retail shop in Delaware, USA",Delaware Shoppes,"325 S State St, Dover, DE 19901, United States",+13026741787,https://parkegreen.com/delaware-shoppes/,4.7,,https://www.google.com/maps/place/Delaware+Shoppes/data=!4m7!3m6!1s0x89c765e349ba3b09:0x5c257bb2567c2b76!8m2!3d39.1567605!4d-75.5237974!16s%2Fg%2F11n0b0_x81!19sChIJCTu6SeNlx4kRdit8VrJ7JVw
Delaware,"retail shop in Delaware, USA",Dover Mall,"1365 N Dupont Hwy, Dover, DE 19901, United States",+13027340415,https://www.simon.com/mall/dover-mall,3.9,,https://www.google.com/maps/place/Dover+Mall/data=!4m7!3m6!1s0x89c77b2541df47d5:0xab33bf4c08c71a30!8m2!3d39.1938968!4d-75.5396499!16zL20vMDdsOW0w!19sChIJ1UffQSV7x4kRMBrHCEy_M6s
