State,Category,Search Query,Business Name,Address,Phone,Website,Rating,Reviews,Place URL
Texas,Tax Service,"tax service in Texas, USA",Texas Income Tax Services,"3843 Hopper Rd #2803, Houston, TX 77093, United States",+12815901260,http://www.linktr.ee/texasincometax,4.8,,https://www.google.com/maps/place/Texas+Income+Tax+Services/data=!4m7!3m6!1s0x8640b7431f092a9f:0x59763a1b0116cd8b!8m2!3d29.8797543!4d-95.3281005!16s%2Fg%2F1xg5t1ct!19sChIJnyoJH0O3QIYRi80WARs6dlk
Texas,Tax Service,"tax service in Texas, USA","Texas Tax Services, LLC","7606 Ferguson Rd Suite A, Dallas, TX 75228, United States",+12146609494,,4.6,,"https://www.google.com/maps/place/Texas+Tax+Services,+LLC/data=!4m7!3m6!1s0x864ea22558a1b271:0x9e46c059ae52af59!8m2!3d32.7986171!4d-96.7173325!16s%2Fg%2F1tjfbp4s!19sChIJcbKhWCWiToYRWa9SrlnARp4"
Texas,Tax Service,"tax service in Texas, USA",NFS | Tax Services,"10000 I-10 Suite 101, San Antonio, TX 78230, United States",+12103064445,https://tax.nfscorp.org/,4.9,,https://www.google.com/maps/place/NFS+%7C+Tax+Services/data=!4m7!3m6!1s0x865c678cf349aafb:0xe6a3fd396277a73d!8m2!3d29.5329102!4d-98.5656293!16s%2Fg%2F11c5_v8_ny!19sChIJ-6pJ84xnXIYRPad3Yjn9o-Y
Texas,Tax Service,"tax service in Texas, USA",Quality Tax Service,"1612 W Randol Mill Rd, Arlington, TX 76012, United States",+18176086020,https://qualitytax.us/,4.8,,https://www.google.com/maps/place/Quality+Tax+Service/data=!4m7!3m6!1s0x864e7dc1c5db4c21:0xe4fbce2ed9e1204c!8m2!3d32.7498987!4d-97.1323787!16s%2Fg%2F11n0cx83km!19sChIJIUzbxcF9ToYRTCDh2S7O--Q
Texas,Tax Service,"tax service in Texas, USA",Texan Tax Consultants,"9501 Richmond Ave, Houston, TX 77063, United States",+18322497202,http://texantaxconsultants.com/,5.0,,https://www.google.com/maps/place/Texan+Tax+Consultants/data=!4m7!3m6!1s0x8640c3fc70a63e83:0x386c3b5594041682!8m2!3d29.7285401!4d-95.5321606!16s%2Fg%2F11shxkzphh!19sChIJgz6mcPzDQIYRghYElFU7bDg
Texas,Tax Service,"tax service in Texas, USA",Texas Tax and Accounting LLC,"173 W Main St Suite 3.5, Azle, TX 76020, United States",+18174559597,https://www.texastaxsbs.com/,4.9,,https://www.google.com/maps/place/Texas+Tax+and+Accounting+LLC/data=!4m7!3m6!1s0x864de23b1530c721:0xe245f4d084f13d49!8m2!3d32.8917915!4d-97.5448691!16s%2Fg%2F1vyk2xt5!19sChIJIccwFTviTYYRST3xhND0ReI
Texas,Tax Service,"tax service in Texas, USA",x247Services | Trusted Tax Partner: Reliable Bookkeeping & Payroll Services,"1000 E 50th St Suite A, Austin, TX 78751, United States",+18885777889,https://x247services.com/,5.0,,https://www.google.com/maps/place/x247Services+%7C+Trusted+Tax+Partner:+Reliable+Bookkeeping+%26+Payroll+Services/data=!4m7!3m6!1s0x8644cb8b787e8a93:0x5d3d4f6d267bc318!8m2!3d30.3097965!4d-97.712104!16s%2Fg%2F11wk6js_yw!19sChIJk4p-eIvLRIYRGMN7Jm1PPV0
Texas,Tax Service,"tax service in Texas, USA","Texas Tax Angels & Bookkeeping, LLC","1600 W Stan Schlueter Loop, Killeen, TX 76549, United States",+12542001843,https://www.texastaxangels.com/,4.5,,"https://www.google.com/maps/place/Texas+Tax+Angels+%26+Bookkeeping,+LLC/data=!4m7!3m6!1s0x86454b217d3258f5:0x2becd0a45888d85e!8m2!3d31.0801038!4d-97.7675968!16s%2Fg%2F11bxb9r7s5!19sChIJ9VgyfSFLRYYRXtiIWKTQ7Cs"
Texas,Tax Service,"tax service in Texas, USA",Texas Tax Services,"1523 Jacksboro Hwy, Fort Worth, TX 76114, United States",+18177134056,http://www.texastaxservices.com/,5.0,,https://www.google.com/maps/place/Texas+Tax+Services/data=!4m7!3m6!1s0x864e73f810a8e409:0x49544052d417d88d!8m2!3d32.771335!4d-97.361974!16s%2Fg%2F11bxg9ys5p!19sChIJCeSoEPhzToYRjdgX1FJAVEk
Texas,Tax Service,"tax service in Texas, USA",TaxSolutionS,"3100 W Northwest Hwy, Dallas, TX 75220, United States",+12149049090,http://www.taxsoluciones.com/,4.8,,https://www.google.com/maps/place/TaxSolutionS/data=!4m7!3m6!1s0x864e9dafd02d8b05:0xe56be386548f4545!8m2!3d32.8544071!4d-96.8679405!16s%2Fg%2F1tdnljnp!19sChIJBYst0K-dToYRRUWPVIbja-U
